path,line,summary,category,severity,remediation_hint,test
web/src/components/Docker/InfrastructureServices.tsx,118,"onClick={() => window.open('http://127.0.0.1:6333/dashboard', '_blank')}",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Docker/InfrastructureServices.tsx,189,"onClick={() => window.open('http://127.0.0.1:9090', '_blank')}",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Docker/InfrastructureServices.tsx,223,"onClick={() => window.open('http://127.0.0.1:3000', '_blank')}",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Editor/EditorPanel.tsx,6,export default function EditorPanel() {,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Grafana/GrafanaConfig.tsx,17,"url: 'http://localhost:3000',",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Grafana/GrafanaConfig.tsx,39,"url: data.url || 'http://localhost:3000',",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Grafana/GrafanaConfig.tsx,154,"placeholder=""http://localhost:3000""",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Grafana/GrafanaConfig.tsx,171,"The base URL of your Grafana instance (e.g., http://localhost:3000)",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Grafana/GrafanaDashboard.tsx,38,"url: 'http://localhost:3000',",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Grafana/GrafanaDashboard.tsx,46,"url: 'http://localhost:3000',",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Infrastructure/MCPSubtab.tsx,15,"{ name: 'MCP HTTP Server', url: 'http://127.0.0.1:8013/mcp', status: 'unknown' }",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Infrastructure/MCPSubtab.tsx,17,"const [serverUrl, setServerUrl] = useState('http://127.0.0.1:8013/mcp');",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Infrastructure/MCPSubtab.tsx,36,const host = config.env?.MCP_HTTP_HOST || '127.0.0.1';,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Infrastructure/MCPSubtab.tsx,39,setServerUrl(`http://${host}:${port}${path}`);,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Infrastructure/MCPSubtab.tsx,267,"placeholder=""http://127.0.0.1:8013/mcp""",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Infrastructure/MCPSubtab.tsx,371,<li>Default endpoint: http://127.0.0.1:8013/mcp</li>,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Infrastructure/MonitoringSubtab.tsx,308,"onClick={() => window.open('http://127.0.0.1:3000', '_blank')}",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Infrastructure/MonitoringSubtab.tsx,320,"onClick={() => window.open('http://127.0.0.1:9090', '_blank')}",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Infrastructure/PathsSubtab.tsx,115,"placeholder=""http://127.0.0.1:6333""",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Infrastructure/PathsSubtab.tsx,135,"placeholder=""redis://127.0.0.1:6379/0""",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Infrastructure/ServicesSubtab.tsx,155,"window.open('http://localhost:6333/dashboard', '_blank');",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Infrastructure/ServicesSubtab.tsx,216,"window.open('http://localhost:9090', '_blank');",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Infrastructure/ServicesSubtab.tsx,220,"window.open('http://localhost:3000', '_blank');",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Onboarding/SourceStep.tsx,117,"placeholder=""https://github.com/owner/repo""",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Onboarding/WelcomeStep.tsx,81,"<a href=""https://github.com/openai/codex"" target=""_blank"" rel=""noopener noreferrer"">",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Onboarding/WelcomeStep.tsx,85,"href=""https://platform.openai.com/docs/guides/tools-connectors-mcp""",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Onboarding/WelcomeStep.tsx,92,"href=""https://openai.github.io/openai-agents-python/""",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Onboarding/WelcomeStep.tsx,99,"href=""https://openai.com/index/introducing-agentkit/""",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Profiles/ProfilesTab.tsx,13,export default function ProfilesTab() {,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/RAG/RetrievalSubtab.tsx,84,"<input type=""text"" name=""OLLAMA_URL"" placeholder=""http://127.0.0.1:11434"">",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/RAG/RetrievalSubtab.tsx,323,"<a href=""https://arxiv.org/abs/2305.14283"" target=""_blank"" rel=""noopener"">Multi-Query RAG Paper</a>",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/RAG/RetrievalSubtab.tsx,324,"<a href=""https://python.langchain.com/docs/how_to/MultiQueryRetriever/"" target=""_blank"" rel=""noopener"">LangChain Implementation</a>",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/RAG/RetrievalSubtab.tsx,611,"<a href=""https://en.wikipedia.org/wiki/Reciprocal_rank_fusion"" target=""_blank"" rel=""noopener"">RRF Algorithm</a>",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/RAG/RetrievalSubtab.tsx,612,"<a href=""https://www.pinecone.io/learn/hybrid-search-intro/"" target=""_blank"" rel=""noopener"">Hybrid Search Explained</a>",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/RAG/RetrievalSubtab.tsx,888,"<input type=""text"" name=""LANGCHAIN_ENDPOINT"" placeholder=""https://api.smith.langchain.com"">",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/RAG/RetrievalSubtab.tsx,924,"<input type=""text"" name=""LANGTRACE_API_HOST"" placeholder=""https://app.langtrace.ai/project/.../traces"">",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Settings/General.tsx,11,"const [serveHost, setServeHost] = useState('127.0.0.1');",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Settings/General.tsx,19,"const [langsmithEndpoint, setLangsmithEndpoint] = useState('https://api.smith.langchain.com');",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Settings/General.tsx,42,setServeHost(String(config.env.SERVE_HOST || '127.0.0.1'));,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Settings/General.tsx,50,setLangsmithEndpoint(String(config.env.LANGSMITH_ENDPOINT || 'https://api.smith.langchain.com'));,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Settings/General.tsx,81,"BIND_MODE: bindMode === 'Public (0.0.0.0)' ? '0.0.0.0' : '127.0.0.1',",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Settings/General.tsx,95,setServeHost('127.0.0.1');,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Settings/General.tsx,103,setLangsmithEndpoint('https://api.smith.langchain.com');,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Settings/General.tsx,572,"<option value=""Local"">Local (127.0.0.1)</option>",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Settings/Integrations.tsx,18,"const [langSmithEndpoint, setLangSmithEndpoint] = useState('https://api.smith.langchain.com');",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Settings/Integrations.tsx,22,"const [grafanaDashboardUrl, setGrafanaDashboardUrl] = useState('http://localhost:3000');",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Settings/Integrations.tsx,65,setLangSmithEndpoint(String(config.env.LANGSMITH_ENDPOINT || 'https://api.smith.langchain.com'));,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Settings/Integrations.tsx,68,setGrafanaDashboardUrl(String(config.env.GRAFANA_DASHBOARD_URL || 'http://localhost:3000'));,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Settings/Integrations.tsx,162,"window.open(`http://localhost:${vscodePort}`, '_blank');",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Settings/Integrations.tsx,383,"placeholder=""https://hooks.slack.com/services/T00000000/B00000000/XXXXXXXXXXXXXXXXXXXX""",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/Settings/Integrations.tsx,408,"placeholder=""https://discordapp.com/api/webhooks/0000000000000000/XXXXXXXXXXXXXXXXXXXX""",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/tabs/AdminTab.tsx,12,export default function AdminTab() {,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/tabs/ChatTab.jsx,1,export default function ChatTab() {,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/tabs/ChatTab.tsx,8,export default function ChatTab() {,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/tabs/GrafanaTab.jsx,4,export default function GrafanaTab() {,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/tabs/GrafanaTab.jsx,29,"<input type=""text"" name=""GRAFANA_BASE_URL"" value=""http://127.0.0.1:3000"" placeholder=""http://127.0.0.1:3000"" />",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/tabs/InfrastructureTab.tsx,12,export default function InfrastructureTab() {,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/tabs/ProfilesTab.jsx,1,export default function ProfilesTab() {,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/tabs/RAGTab.tsx,15,export default function RAGTab() {,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/tabs/StartTab.jsx,3,export default function StartTab() {,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/tabs/StartTab.tsx,4,export default function StartTab() {,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/tabs/StartTab.tsx,56,"<a href=""https://github.com/openai/codex"" target=""_blank"">Codex CLI ↗</a>",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/tabs/StartTab.tsx,57,"<a href=""https://platform.openai.com/docs/guides/tools-connectors-mcp"" target=""_blank"">MCP Guide ↗</a>",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/tabs/StartTab.tsx,58,"<a href=""https://openai.github.io/openai-agents-python/"" target=""_blank"">Agents SDK ↗</a>",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/tabs/StartTab.tsx,59,"<a href=""https://openai.com/index/introducing-agentkit/"" target=""_blank"">AgentKit ↗</a>",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/tabs/StartTab.tsx,94,"<input type=""text"" id=""onboard-github-url"" class=""ob-text-input"" placeholder=""https://github.com/owner/repo"">",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/tabs/VSCodeTab.jsx,1,export default function VSCodeTab() {,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/tabs/VSCodeTab.tsx,6,export default function VSCodeTab() {,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/ui/LoadingSpinner.tsx,158,export default LoadingSpinner;,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/ui/ProgressBar.tsx,86,export default ProgressBar;,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/ui/SkeletonLoader.tsx,102,export default SkeletonLoader;,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/components/ui/StatusIndicator.tsx,72,export default StatusIndicator;,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/config/routes.ts,148,export function getDefaultRoute(): RouteConfig {,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/hooks/useAPI.ts,16,if (u.port === '5173') return 'http://127.0.0.1:8012/api';,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/hooks/useAPI.ts,18,return 'http://127.0.0.1:8012/api';,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/hooks/useAPI.ts,20,return 'http://127.0.0.1:8012/api';,URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/hooks/useErrorHandler.ts,40,"['Fetch API Documentation', 'https://developer.mozilla.org/en-US/docs/Web/API/Fetch_API']",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/hooks/useTooltips.ts,48,"['Qdrant Docs: Collections', 'https://qdrant.tech/documentation/concepts/collections/'],",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/hooks/useTooltips.ts,49,"['Qdrant (GitHub)', 'https://github.com/qdrant/qdrant']",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/hooks/useTooltips.ts,52,"['Redis Docs', 'https://redis.io/docs/latest/']",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/hooks/useTooltips.ts,58,"['Qdrant Docs: Collections', 'https://qdrant.tech/documentation/concepts/collections/']",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/hooks/useTooltips.ts,64,"['Qdrant Collections', 'https://qdrant.tech/documentation/concepts/collections/'],",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/hooks/useTooltips.ts,65,"['Collection Management', 'https://qdrant.tech/documentation/concepts/collections/#create-collection'],",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/hooks/useTooltips.ts,79,"['File System Paths', 'https://en.wikipedia.org/wiki/Path_(computing)']",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/hooks/useTooltips.ts,97,"MCP_HTTP_PORT: L('MCP HTTP Port', 'TCP port for HTTP MCP server (default 8013).', [",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/hooks/useTooltips.ts,106,"['OpenAI Models', 'https://platform.openai.com/docs/models'],",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/hooks/useTooltips.ts,107,"['Ollama API (GitHub)', 'https://github.com/ollama/ollama/blob/main/docs/api.md']",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/hooks/useTooltips.ts,109,"OLLAMA_URL: L('Ollama URL', 'Local inference endpoint for Ollama (e.g., http://127.0.0.1:11434/api). Used when GEN_MODEL targets a local model.', [",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/hooks/useTooltips.ts,110,"['Ollama API (GitHub)', 'https://github.com/ollama/ollama/blob/main/docs/api.md']",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/hooks/useTooltips.ts,113,"['OpenAI: API Keys', 'https://platform.openai.com/docs/quickstart/step-2-set-up-your-api-key'],",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/hooks/useTooltips.ts,114,"['OpenAI Models', 'https://platform.openai.com/docs/models']",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/hooks/useTooltips.ts,117,"['OpenAI Embeddings', 'https://platform.openai.com/docs/guides/embeddings'],",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/hooks/useTooltips.ts,118,"['Voyage AI Embeddings', 'https://docs.voyageai.com/docs/embeddings'],",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/hooks/useTooltips.ts,119,"['Google Gemini Embeddings', 'https://ai.google.dev/gemini-api/docs/embeddings'],",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/hooks/useTooltips.ts,120,"['SentenceTransformers Docs', 'https://www.sbert.net/']",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
web/src/hooks/useTooltips.ts,123,"['Voyage AI Docs', 'https://docs.voyageai.com/']",URL,med,"Unify under IndexingConfig/TracingConfig (e.g., QDRANT_URL, REDIS_URL).",Change QDRANT_URL/REDIS_URL in agro_config.json; GET /api/pipeline/summary health updates.
